"genus","age","avg_abundance"
"Hungatella",6,4552.33333333333
"Hungatella",3,3714.57142857143
"Hungatella",5,3699.33333333333
"Hungatella",4,3171.55555555556
"Hungatella",7,2789.5
"Hungatella",8,2294
"Faecalibacterium",7,1977.2
"Hungatella",9,1892
"Faecalibacterium",11,1704.8
"Faecalibacterium",9,1563.4
"Hungatella",11,1432
"Faecalibacterium",6,1297.53846153846
"Faecalibacterium",4,1277.11627906977
"Faecalibacterium",3,1241.375
"Faecalibacterium",5,1218.26923076923
"Faecalibacterium",8,1196.6
"Phascolarctobacterium",7,1083
"Flavonifractor",3,1016.5
"Butyricicoccus",11,903.5
"Flavonifractor",5,896.333333333333
"Flavonifractor",6,874.333333333333
"Flavonifractor",4,842.388888888889
"Butyricicoccus",8,827.5
"Butyricicoccus",5,826.25
"Butyricicoccus",9,820
"Butyricicoccus",6,710
"Subdoligranulum",7,691.333333333333
"Subdoligranulum",9,674.666666666667
"Subdoligranulum",11,670
"Butyricicoccus",4,660.222222222222
"Phascolarctobacterium",8,659
"Bilophila",11,649.5
"Flavonifractor",11,641
"Phascolarctobacterium",6,638.222222222222
"Butyricimonas",8,634
"Bilophila",9,628.5
"Butyricicoccus",3,625.642857142857
"Phascolarctobacterium",5,624.333333333333
"Bilophila",3,616.071428571429
"Butyricicoccus",7,595
"Bilophila",6,594.333333333333
"Phascolarctobacterium",3,590.666666666667
"Flavonifractor",8,577
"Butyricimonas",11,574.666666666667
"Flavonifractor",7,554
"Phascolarctobacterium",4,552.111111111111
"Bilophila",4,538.944444444444
"Flavonifractor",9,537
"Bilophila",7,493.75
"Holdemanella",6,463
"Bilophila",5,455.454545454545
"Subdoligranulum",8,444.333333333333
"Oscillibacter",11,441.444444444444
"Subdoligranulum",4,434.666666666667
"Subdoligranulum",6,398.777777777778
"Oscillibacter",7,379.166666666667
"Phascolarctobacterium",11,366.666666666667
"Escherichia",8,345
"Subdoligranulum",3,344.95
"Fusicatenibacter",8,328
"Intestinimonas",9,304
"Escherichia",6,302.25
"Escherichia",11,301
"Ruthenibacterium",7,289.5
"Oscillibacter",9,282.777777777778
"Paraprevotella",11,279.666666666667
"Oscillibacter",8,278.333333333333
"Fusicatenibacter",11,273
"Fusicatenibacter",7,263.5
"Butyricimonas",3,262.952380952381
"Fusicatenibacter",6,261.666666666667
"Escherichia",4,261.541666666667
"Fusicatenibacter",3,260.285714285714
"Ruthenibacterium",8,259
"Escherichia",9,255
"Roseburia",9,254.941176470588
"Intestinimonas",11,248
"Eisenbergiella",11,247
"Alistipes",7,246.645833333333
"Eubacterium",11,246.261904761905
"Ruthenibacterium",9,243
"Roseburia",11,237.764705882353
"Subdoligranulum",5,236.111111111111
"Ruthenibacterium",6,236
"Paraprevotella",7,234.5
"Alistipes",8,231.913043478261
"Oscillibacter",6,231.407407407407
"Eisenbergiella",7,229.5
"Roseburia",7,226.147058823529
"Odoribacter",7,225.454545454545
"Odoribacter",8,218.666666666667
"Eisenbergiella",6,216.666666666667
"Sutterella",7,216.615384615385
"Eubacterium",9,215.093023255814
"Odoribacter",9,209.5
"Roseburia",8,208.470588235294
"Ruthenibacterium",4,208.222222222222
"Ruthenibacterium",11,207
"Eubacterium",8,202.023255813953
"Parasutterella",11,200
"Holdemanella",4,198.333333333333
"Intestinimonas",3,195.214285714286
"Oscillibacter",4,195.15
"Odoribacter",11,194.166666666667
"Fusicatenibacter",4,193.333333333333
"Barnesiella",8,193
"Intestinimonas",7,193
"Lachnoclostridium",6,191.575757575758
"Odoribacter",4,190.296296296296
"Fusicatenibacter",5,190
"Odoribacter",6,184.055555555556
"Parasutterella",9,183.5
"Butyricimonas",6,178.333333333333
"Oscillibacter",3,177.428571428571
"Intestinimonas",8,174
"Azospirillum",7,173.5
"Butyricimonas",5,169.166666666667
"Roseburia",5,169.102040816327
"Sutterella",8,167.857142857143
"Butyricimonas",4,167.111111111111
"Azospirillum",11,167
"Azospirillum",9,166
"Barnesiella",11,164.5
"Ruthenibacterium",3,164.142857142857
"Eisenbergiella",8,163
"Ruthenibacterium",5,163
"Eubacterium",5,161.891129032258
"Allisonella",11,161
"Butyricimonas",7,155.5
"Escherichia",5,155.142857142857
"Fusicatenibacter",9,154.5
"Eubacterium",3,154.496575342466
"Lachnospira",11,154.333333333333
"Ruminococcus",8,151.609756097561
"Eisenbergiella",3,150.571428571429
"Roseburia",3,150.546218487395
"Oscillibacter",5,149.685185185185
"Eubacterium",7,148.917647058824
"Blautia",9,146.894736842105
"Eubacterium",6,144.9765625
"Intestinibacter",9,144
"Alistipes",6,143.583333333333
"Alistipes",4,142.574879227053
"Roseburia",6,141.104166666667
"Alistipes",11,141.045454545455
"Alistipes",3,137.138364779874
"Lachnoclostridium",4,136.177664974619
"Lachnoclostridium",3,135.753246753247
"Roseburia",4,134.630136986301
"Clostridium",11,132.765363128492
"Parasutterella",7,132.5
"Eisenbergiella",9,130
"Eisenbergiella",4,129.444444444444
"Lachnospira",7,129.166666666667
"Odoribacter",5,129.114285714286
"Escherichia",3,128.692307692308
"Odoribacter",3,127.714285714286
"Megamonas",11,127.2
"Clostridium",7,126.948228882834
"Pseudoflavonifractor",7,126.5
"Blautia",7,123.162162162162
"Blautia",6,122.438596491228
"Intestinimonas",6,121.5
"Barnesiella",6,121.166666666667
"Ruminococcus",9,121.06976744186
"Lachnoclostridium",8,120.863636363636
"Clostridium",8,115.672514619883
"Chlamydia",8,115
"Coprococcus",7,114.909090909091
"Pseudoflavonifractor",8,114
"Mycoplasma",7,113.923076923077
"Paraprevotella",3,113.428571428571
"Intestinimonas",4,111.777777777778
"Eubacterium",4,111.719676549865
"Blautia",8,110.894736842105
"Lachnoclostridium",5,109.770992366412
"Bacteroides",11,108.971698113208
"Escherichia",7,108
"Bacteroides",8,107.158878504673
"Clostridium",9,106.656804733728
"Allisonella",8,103
"Bacteroides",3,102.207723035952
"Bacteroides",9,101.77358490566
"Bacteroides",5,101.746500777605
"Parabacteroides",7,101.028571428571
"Eisenbergiella",5,101
"Alistipes",5,100.123188405797
"Dialister",11,100
"Parasutterella",8,99
"Lachnoclostridium",9,98.7272727272727
"Marvinbryantia",7,98.5
"Coprococcus",8,98.4545454545455
"Sutterella",4,97.4339622641509
"Ruminococcus",6,96.4251968503937
"Parasutterella",3,95.7857142857143
"Blautia",3,95.7727272727273
"Chlamydia",7,95
"Fusobacterium",7,94.962962962963
"Akkermansia",4,94.8974358974359
"Blautia",4,94.7529411764706
"Blautia",5,94.1327433628319
"Parabacteroides",11,93.9411764705882
"Intestinimonas",5,93.8333333333333
"Parasutterella",4,93.2941176470588
"Ruminococcus",11,92.6
"Bacteroides",4,91.3637305699482
"Bacteroides",7,90.5622119815668
"Ruminiclostridium",11,90
"Bacteroides",6,89.0783699059561
"Parasutterella",5,87.6666666666667
"Tyzzerella",6,87.1666666666667
"Desulfovibrio",7,86.8727272727273
"Bilophila",8,86.5
"Pseudoflavonifractor",11,86
"Clostridium",3,85.5318777292576
"Dorea",9,84.7
"Tyzzerella",5,84.5
"Marvinbryantia",9,84
"Parabacteroides",4,83.974025974026
"Lachnospira",6,82
"Anaerotruncus",7,81.1666666666667
"Ruminiclostridium",7,80.96875
"Azospirillum",3,80
"Anaerostipes",8,79.75
"Clostridium",4,79.4568421052632
"Alistipes",9,79.3913043478261
"Clostridium",5,79.1145945945946
"Parasutterella",6,78.8333333333333
"Barnesiella",7,78.5
"Lachnoclostridium",7,78.0454545454545
"Ruminococcus",7,77.8809523809524
"Dialister",9,77.7142857142857
"Ruminococcus",5,77.6058091286307
"Lachnospira",9,77.3333333333333
"Chlamydia",4,76.4545454545455
"Sutterella",3,76.3409090909091
"Dorea",7,76.3
"Allisonella",7,76
"Coprococcus",9,76
"Lachnospira",4,75.2222222222222
"Acidiphilium",7,74
"Ruminococcus",4,73.4336043360434
"Clostridium",6,73.4152542372881
"Parabacteroides",5,73.3076923076923
"Parabacteroides",3,73.0743801652893
"Pseudoflavonifractor",9,73
"Paraprevotella",5,72.4444444444444
"Ruminococcus",3,72.4440559440559
"Pyramidobacter",9,72
"Barnesiella",4,71.8888888888889
"Parabacteroides",6,71.5882352941177
"Anaerotruncus",6,71
"Pseudoflavonifractor",3,70.7142857142857
"Blautia",11,70.4210526315789
"Marvinbryantia",8,70
"Chlamydia",3,69.75
"Anaerostipes",9,69.6666666666667
"Hydrogenoanaerobacterium",7,68.5
"Phascolarctobacterium",9,68.3333333333333
"Akkermansia",3,66.90625
"Chlamydia",5,66.6666666666667
"Tyzzerella",4,66.3611111111111
"Pyramidobacter",11,66
"Lachnospira",8,65.6666666666667
"Marvinbryantia",11,65
"Clostridioides",7,64.75
"Tyzzerella",7,64.375
"Clostridioides",11,63.5
"Marvinbryantia",3,63.1428571428571
"Anaerotruncus",9,63
"Clostridioides",9,63
"Coprobacillus",9,62.8181818181818
"Prevotella",7,62.5978835978836
"Coprococcus",4,62
"Pseudoflavonifractor",6,62
"Megamonas",3,61.3235294117647
"Tyzzerella",3,61.2142857142857
"Clostridioides",6,61.1666666666667
"Pseudoflavonifractor",4,60.7777777777778
"Azospirillum",4,60.0714285714286
"Dialister",4,59.7719298245614
"Akkermansia",5,59.5161290322581
"Klebsiella",11,59
"Megamonas",5,58.0714285714286
"Sutterella",5,57.7105263157895
"Clostridioides",3,57.4285714285714
"Coprococcus",11,57
"Coprococcus",3,56.5945945945946
"Anaerotruncus",11,56.5
"Desulfovibrio",5,56.375
"Dorea",4,56.3406593406593
"Parabacteroides",8,56.2941176470588
"Dialister",3,56.125
"Akkermansia",11,55.8333333333333
"Barnesiella",3,55.5714285714286
"Clostridioides",8,55
"Coprobacillus",8,54.4444444444444
"Clostridioides",4,54.0588235294118
"Megamonas",7,53.8888888888889
"Sutterella",6,53.4736842105263
"Paraprevotella",4,53.2222222222222
"Anaerotruncus",8,53.1666666666667
"Hydrogenoanaerobacterium",11,53
"Anaerostipes",4,52.8666666666667
"Marvinbryantia",4,52.7777777777778
"Holdemania",6,52.3333333333333
"Marvinbryantia",6,52.3333333333333
"Marvinbryantia",5,52.1666666666667
"Lachnospira",3,52.1428571428571
"Coprococcus",5,52.1111111111111
"Anaerotruncus",4,51.9444444444444
"Megamonas",4,51.6842105263158
"Azospirillum",5,51.2222222222222
"Megamonas",6,51.1818181818182
"Chlamydia",6,51
"Intestinibacter",6,50.6666666666667
"Coprobacillus",4,50.112676056338
"Ruminiclostridium",6,50.1111111111111
"Tyzzerella",9,49.75
"Anaerotruncus",3,49.6904761904762
"Holdemania",11,49.5
"Tyzzerella",8,49.5
"Dialister",6,49.2380952380952
"Dorea",6,49.1875
"Clostridioides",5,49.1666666666667
"Lachnospira",5,49.1666666666667
"Paraprevotella",8,49
"Pseudoflavonifractor",5,48.3333333333333
"Mycoplasma",4,48.1315789473684
"Holdemania",3,47.6428571428571
"Akkermansia",7,47.4285714285714
"Prevotella",8,47.0388349514563
"Holdemania",7,47
"Lachnoclostridium",11,46
"Coprococcus",6,45.25
"Anaerotruncus",5,45.0277777777778
"Allisonella",4,45
"Hydrogenoanaerobacterium",8,44
"Holdemania",5,41.8333333333333
"Dorea",5,41.0338983050847
"Collinsella",9,40.625
"Coprobacillus",5,39.125
"Coprobacillus",7,39.1176470588235
"Chlamydia",9,39
"Holdemania",9,38.5
"Ruminiclostridium",3,38.25
"Mitsuokella",5,38.1818181818182
"Dorea",3,38.1323529411765
"Terrimicrobium",3,38
"Anaerostipes",6,37.7272727272727
"Alloprevotella",4,37.6470588235294
"Acetivibrio",9,37.5
"Allisonella",6,37.5
"Anaerobium",7,37.5
"Holdemania",8,37.5
"Sanguibacteroides",8,37
"Tyzzerella",11,36.25
"Collinsella",6,36.1666666666667
"Intestinibacter",7,35.5
"Dialister",8,35
"Sanguibacteroides",11,35
"Hydrogenoanaerobacterium",3,34.5714285714286
"Dialister",7,34.25
"Parabacteroides",9,34.0588235294118
"Caldicoprobacter",7,34
"Pyramidobacter",7,33.5
"Anaerostipes",5,33.3181818181818
"Allisonella",5,32.5
"Acetivibrio",7,31.75
"Megamonas",8,31.6
"Acetivibrio",8,31.5
"Holdemania",4,31.2222222222222
"Fusobacterium",3,31.1139240506329
"Collinsella",7,31
"Youngiibacter",7,31
"Youngiibacter",11,31
"Acetanaerobacterium",7,30.5
"Anaerobium",11,30
"Pyramidobacter",3,29.8571428571429
"Pyramidobacter",6,29.6666666666667
"Acetivibrio",11,29.5
"Dorea",8,29.4
"Anaerostipes",3,29.3571428571429
"Akkermansia",6,29.0833333333333
"Anaerobium",8,29
"Catonella",11,29
"Dialister",5,28.9761904761905
"Prevotella",6,28.5755395683453
"Coprobacillus",3,28.0350877192982
"Ruminiclostridium",4,27.9565217391304
"Candidatus Stoquefichus",4,27.1481481481481
"Drancourtella",8,27
"Pyramidobacter",4,27
"Intestinibacter",5,26.8333333333333
"Intestinibacter",4,26.7777777777778
"Collinsella",8,26.6
"Hydrogenoanaerobacterium",4,26.5555555555556
"Anaerobium",9,26
"Caldicoprobacter",11,26
"Bifidobacterium",11,25.84
"Catenibacterium",4,25
"Coraliomargarita",7,25
"Klebsiella",7,25
"Klebsiella",3,24.7333333333333
"Collinsella",5,24.6666666666667
"Prevotella",4,24.6069221260816
"Prevotella",3,24.4324324324324
"Anaerostipes",7,24
"Holdemanella",7,24
"Hydrogenoanaerobacterium",9,24
"Candidatus Soleaferrea",7,23.5
"Terrimicrobium",7,23.5
"Dorea",11,23.2727272727273
"Collinsella",11,23.2222222222222
"Bifidobacterium",4,22.9555555555556
"Intestinibacter",3,22.8571428571429
"Prevotella",5,22.835466179159
"Catenibacterium",3,22.6666666666667
"Collinsella",4,22.6349206349206
"Anaerobium",4,21.7777777777778
"Acetivibrio",4,21.5555555555556
"Anaerobium",6,21.3333333333333
"Anaerobium",3,21.1428571428571
"Acetivibrio",3,21
"Sarcina",9,21
"Paeniclostridium",7,20.5
"Acetivibrio",5,20.25
"Catenibacterium",6,20.1666666666667
"Catenibacterium",5,20.1111111111111
"Intestinibacter",8,20
"Sarcina",7,20
"Hydrogenoanaerobacterium",5,19.8333333333333
"Desulfovibrio",6,19.7045454545455
"Butyricimonas",9,19.6666666666667
"Hydrogenoanaerobacterium",6,19.6666666666667
"Chlamydia",11,19.5
"Ruminiclostridium",9,19.5
"Veillonella",5,19.4929577464789
"Pyramidobacter",5,19.3333333333333
"Barnesiella",5,19.0909090909091
"Acetobacter",11,19
"Fibrobacter",7,19
"Gabonibacter",8,19
"Pseudobacteroides",11,19
"Klebsiella",4,18.8
"Bifidobacterium",6,18.7837837837838
"Acetivibrio",6,18.3333333333333
"Anaerobium",5,18.3333333333333
"Acetanaerobacterium",11,18
"Ethanoligenens",11,18
"Intestinibacter",11,18
"Mahella",11,18
"Paraprevotella",6,18
"Romboutsia",9,18
"Ruminiclostridium",8,17.6875
"Acetanaerobacterium",3,17.5714285714286
"Ruminiclostridium",5,17.505376344086
"Acetobacter",9,17.5
"Alloprevotella",9,17
"Catenibacterium",7,17
"Catonella",9,17
"Ethanoligenens",7,17
"Salmonella",9,17
"Allisonella",3,16.7142857142857
"Drancourtella",6,16.6666666666667
"Catenibacterium",9,16.5
"Faecalitalea",7,16.5
"Staphylococcus",6,16.3333333333333
"Anaerostipes",11,16
"Christensenella",7,16
"Defluviitalea",9,16
"Fretibacterium",11,16
"Holdemanella",9,16
"Sellimonas",8,16
"Coprobacillus",11,15.8888888888889
"Candidatus Soleaferrea",6,15.3333333333333
"Anaerovorax",11,15
"Candidatus Soleaferrea",11,15
"Lachnobacterium",11,15
"Mahella",7,15
"Rikenella",7,15
"Sanguibacteroides",6,15
"Bifidobacterium",5,14.9173553719008
"Sanguibacteroides",4,14.8888888888889
"Veillonella",4,14.8484848484848
"Desulfovibrio",9,14.6923076923077
"Acetanaerobacterium",4,14.6666666666667
"Faecalitalea",6,14.6666666666667
"Catonella",7,14.5
"Salmonella",7,14.5
"Paraprevotella",9,14.3333333333333
"Desulfovibrio",11,14.32
"Candidatus Stoquefichus",6,14.2222222222222
"Veillonella",3,14.0645161290323
"Acetanaerobacterium",9,14
"Akkermansia",8,14
"Anaerovorax",9,14
"Candidatus Soleaferrea",9,14
"Catenibacterium",8,14
"Christensenella",11,14
"Defluviitalea",11,14
"Johnsonella",11,14
"Oxalobacter",8,14
"Paeniclostridium",9,14
"Solobacterium",11,14
"Sanguibacteroides",5,13.8333333333333
"Sporomusa",6,13.6666666666667
"Youngiibacter",4,13.6666666666667
"Dielma",7,13.5
"Lachnobacterium",7,13.5
"Stomatobaculum",7,13.5
"Romboutsia",6,13.4
"Collinsella",3,13.3584905660377
"Faecalitalea",4,13.3333333333333
"Paeniclostridium",4,13.2222222222222
"Romboutsia",3,13.0833333333333
"Acetanaerobacterium",6,13
"Candidatus Soleaferrea",8,13
"Faecalitalea",8,13
"Lachnoanaerobaculum",7,13
"Lachnobacterium",8,13
"Stomatobaculum",11,13
"Paeniclostridium",6,12.6666666666667
"Parvimonas",6,12.6
"Fusobacterium",4,12.5824175824176
"Paeniclostridium",3,12.5714285714286
"Bifidobacterium",3,12.531746031746
"Catabacter",7,12.5
"Drancourtella",7,12.5
"Solobacterium",7,12.5
"Catonella",3,12.4285714285714
"Catonella",4,12.3333333333333
"Corallococcus",7,12.3333333333333
"Streptococcus",6,12.1914893617021
"Holdemanella",5,12.1666666666667
"Acetanaerobacterium",8,12
"Acidiphilium",11,12
"Candidatus Soleaferrea",3,12
"Catonella",8,12
"Dehalobacter",8,12
"Dehalobacter",11,12
"Fretibacterium",9,12
"Isosphaera",7,12
"Mucinivorans",8,12
"Mucinivorans",11,12
"Sharpea",9,12
"Veillonella",11,12
"Tannerella",7,11.9
"Sanguibacteroides",3,11.8571428571429
"Diplosphaera",7,11.5
"Kandleria",7,11.5
"Lentisphaera",7,11.5
"Paeniclostridium",5,11.3333333333333
"Potexvirus",4,11.3333333333333
"Potexvirus",6,11.3333333333333
"Candidatus Soleaferrea",4,11
"Coprobacter",11,11
"Ethanoligenens",9,11
"Faecalitalea",9,11
"Gabonibacter",11,11
"Gimesia",7,11
"Johnsonella",7,11
"Paeniclostridium",8,11
"Proteiniclasticum",7,11
"Pseudobacteroides",9,11
"Romboutsia",5,11
"Sarcina",11,11
"Sedimentibacter",11,11
"Veillonella",9,10.9375
"Dehalobacter",7,10.8888888888889
"Fusobacterium",8,10.8
"Catonella",6,10.6666666666667
"Catenibacterium",11,10.5
"Sporomusa",7,10.5
"Holdemanella",3,10.4285714285714
"Tannerella",11,10.4
"Lachnoanaerobaculum",8,10.3333333333333
"Prevotella",9,10.2
"Veillonella",7,10.1666666666667
"Anaerovorax",8,10
"Catabacter",11,10
"Ethanoligenens",8,10
"Faecalitalea",3,10
"Fretibacterium",8,10
"Johnsonella",9,10
"Lachnoanaerobaculum",11,10
"Lentisphaera",3,10
"Proteiniborus",11,10
"Rikenella",11,10
"Salmonella",8,10
"Salmonella",11,10
"Sellimonas",7,10
"Solobacterium",8,10
"Sporomusa",11,10
"Veillonella",6,9.91111111111111
"Sarcina",4,9.77777777777778
"Coraliomargarita",3,9.66666666666667
"Peptoanaerobacter",7,9.66666666666667
"Salmonella",6,9.66666666666667
"Sarcina",5,9.66666666666667
"Acetanaerobacterium",5,9.5
"Hallella",6,9.5
"Sedimentibacter",7,9.5
"Haemophilus",4,9.47058823529412
"Acidiphilium",4,9.44444444444444
"Oribacterium",11,9.44444444444444
"Sarcina",6,9.33333333333333
"Johnsonella",3,9.28571428571429
"Tannerella",5,9.28571428571429
"Haemophilus",3,9.23404255319149
"Coprobacter",4,9.22222222222222
"Candidatus Soleaferrea",5,9.16666666666667
"Caldicoprobacter",3,9.14285714285714
"Sporomusa",3,9.14285714285714
"Dielma",6,9
"Diplosphaera",3,9
"Flexilinea",7,9
"Fretibacterium",7,9
"Gimesia",3,9
"Holdemanella",8,9
"Isosphaera",3,9
"Macellibacteroides",6,9
"Proteiniclasticum",11,9
"Sarcina",8,9
"Sedimentibacter",9,9
"Sellimonas",6,9
"Succiniclasticum",7,9
"Youngiibacter",9,9
"Drancourtella",4,8.88888888888889
"Haemophilus",5,8.88571428571429
"Eggerthella",8,8.85714285714286
"Ethanoligenens",3,8.85714285714286
"Haemophilus",9,8.83333333333333
"Erysipelatoclostridium",9,8.8
"Sporomusa",4,8.77777777777778
"Lachnoanaerobaculum",3,8.73913043478261
"Lachnoanaerobaculum",4,8.72413793103448
"Candidatus Stoquefichus",11,8.66666666666667
"Catonella",5,8.66666666666667
"Rikenella",6,8.66666666666667
"Megasphaera",3,8.63157894736842
"Tannerella",8,8.6
"Anaerovorax",7,8.5
"Eggerthella",9,8.5
"Mucinivorans",7,8.5
"Sporanaerobacter",7,8.5
"Oribacterium",7,8.38888888888889
"Rikenella",4,8.38888888888889
"Candidatus Stoquefichus",3,8.33333333333333
"Candidatus Stoquefichus",9,8.33333333333333
"Ethanoligenens",6,8.33333333333333
"Fretibacterium",4,8.33333333333333
"Lachnoanaerobaculum",9,8.33333333333333
"Cellulosilyticum",7,8.25
"Coprobacillus",6,8.15384615384615
"Sutterella",9,8.14285714285714
"Salmonella",4,8.11111111111111
"Anaerofustis",7,8
"Anaerosalibacter",8,8
"Anaerosporomusa",11,8
"Anaerovorax",3,8
"Cellulosilyticum",11,8
"Coprobacter",8,8
"Dielma",11,8
"Haloplasma",7,8
"Holdemanella",11,8
"Kandleria",6,8
"Kandleria",11,8
"Lachnobacterium",9,8
"Macellibacteroides",8,8
"Mageeibacillus",7,8
"Mastadenovirus",6,8
"Mucinivorans",9,8
"Oxalobacter",7,8
"Paeniclostridium",11,8
"Peptoanaerobacter",9,8
"Peptoclostridium",7,8
"Pseudobacteroides",8,8
"Pseudoramibacter",9,8
"Rikenella",3,8
"Sporomusa",8,8
"Succinispira",8,8
"Haemophilus",6,7.91666666666667
"Sarcina",3,7.85714285714286
"Candidatus Stoquefichus",7,7.83333333333333
"Sporomusa",5,7.83333333333333
"Dehalobacter",9,7.8
"Dysgonomonas",8,7.8
"Haemophilus",7,7.8
"Tannerella",4,7.78571428571429
"Romboutsia",4,7.77777777777778
"Bifidobacterium",9,7.76470588235294
"Drancourtella",3,7.71428571428571
"Lachnobacterium",3,7.71428571428571
"Erysipelatoclostridium",7,7.7
"Faecalitalea",5,7.66666666666667
"Mahella",3,7.66666666666667
"Robinsoniella",7,7.66666666666667
"Salmonella",5,7.66666666666667
"Eggerthella",6,7.64285714285714
"Candidatus Stoquefichus",5,7.61111111111111
"Romboutsia",7,7.6
"Lachnobacterium",4,7.55555555555556
"Flexilinea",6,7.5
"Gorillibacterium",11,7.5
"Herbinix",7,7.5
"Herbinix",9,7.5
"Johnsonella",5,7.5
"Klebsiella",8,7.5
"Macellibacteroides",7,7.5
"Oxobacter",7,7.5
"Peptoanaerobacter",8,7.5
"Rikenella",8,7.5
"Stomatobaculum",5,7.5
"Oribacterium",9,7.44444444444444
"Eggerthella",11,7.42857142857143
"Veillonella",8,7.41666666666667
"Caldicoprobacter",4,7.33333333333333
"Fretibacterium",6,7.33333333333333
"Mastadenovirus",4,7.25
"Butyrivibrio",7,7.24050632911392
"Robinsoniella",6,7.22222222222222
"Lachnoanaerobaculum",5,7.2
"Dielma",3,7.14285714285714
"Coprobacter",5,7.1
"Acetonema",7,7
"Acidaminobacter",7,7
"Acidaminococcus",11,7
"Acidiphilium",8,7
"Barnesiella",9,7
"Butyrivibrio",9,7
"Candidatus Symbiothrix",8,7
"Cellulosilyticum",9,7
"Coprobacter",6,7
"Dielma",8,7
"Faecalitalea",11,7
"Flexilinea",11,7
"Geosporobacter",11,7
"Haemophilus",8,7
"Johnsonella",6,7
"Kandleria",9,7
"Lachnoanaerobaculum",6,7
"Macellibacteroides",3,7
"Mucinivorans",3,7
"Oxobacter",11,7
"Proteiniclasticum",9,7
"Pyramidobacter",8,7
"Sanguibacteroides",7,7
"Shigella",9,7
"Stomatobaculum",9,7
"Sutterella",11,7
"Terrisporobacter",8,7
"Butyrivibrio",8,6.91666666666667
"Ethanoligenens",4,6.88888888888889
"Youngiibacter",3,6.85714285714286
"Sphaerochaeta",7,6.83333333333333
"Defluviitalea",4,6.77777777777778
"Stomatobaculum",4,6.77777777777778
"Tannerella",3,6.77142857142857
"Fretibacterium",5,6.75
"Klebsiella",6,6.75
"Shigella",8,6.75
"Tannerella",9,6.75
"Tannerella",6,6.73333333333333
"Gabonibacter",3,6.71428571428571
"Faecalicoccus",6,6.66666666666667
"Johnsonella",4,6.66666666666667
"Lachnobacterium",6,6.66666666666667
"Robinsoniella",11,6.66666666666667
"Stomatobaculum",3,6.57142857142857
"Cloacibacillus",7,6.5
"Defluviitalea",7,6.5
"Drancourtella",5,6.5
"Fervidicella",7,6.5
"Geosporobacter",7,6.5
"Herbinix",8,6.5
"Kallipyga",11,6.5
"Proteiniborus",7,6.5
"Tepidanaerobacter",11,6.5
"Streptococcus",3,6.43939393939394
"Eggerthella",7,6.42857142857143
"Anaerovorax",4,6.33333333333333
"Candidatus Stoquefichus",8,6.33333333333333
"Defluviitalea",6,6.33333333333333
"Lachnobacterium",5,6.33333333333333
"Sphaerochaeta",11,6.33333333333333
"Succinispira",6,6.33333333333333
"Erysipelatoclostridium",4,6.31111111111111
"Pseudobacteroides",3,6.28571428571429
"Anaerovibrio",7,6.25
"Propionispira",7,6.25
"Acholeplasma",7,6.23076923076923
"Pseudobutyrivibrio",9,6.22222222222222
"Desulfitobacterium",7,6.2
"Erysipelatoclostridium",11,6.2
"Butyrivibrio",11,6.18918918918919
"Anaerovorax",5,6.16666666666667
"Ethanoligenens",5,6.16666666666667
"Oribacterium",6,6.16
"Acidiphilium",3,6.14285714285714
"Succinispira",3,6.14285714285714
"Klebsiella",5,6.07692307692308
"Oribacterium",3,6.07142857142857
"Acidaminobacter",11,6
"Allobaculum",8,6
"Anaerosalibacter",9,6
"Anaerovibrio",11,6
"Caldanaerobius",7,6
"Caldanaerobius",11,6
"Caldicoprobacter",5,6
"Caldisalinibacter",11,6
"Candidatus Marispirochaeta",7,6
"Catabacter",8,6
"Cellulosilyticum",8,6
"Clostridiisalibacter",7,6
"Coprobacter",7,6
"Drancourtella",9,6
"Erysipelatoclostridium",8,6
"Gabonibacter",5,6
"Geosporobacter",8,6
"Herbinix",11,6
"Kandleria",8,6
"Lawsonia",7,6
"Mageeibacillus",11,6
"Magnetococcus",9,6
"Magnetococcus",11,6
"Oxalobacter",3,6
"Oxobacter",9,6
"Paenarthrobacter",4,6
"Phycisphaera",7,6
"Pirellula",7,6
"Pseudobacteroides",7,6
"Robinsoniella",9,6
"Sharpea",8,6
"Shigella",11,6
"Sporanaerobacter",9,6
"Sporanaerobacter",11,6
"Stomatobaculum",6,6
"Succinivibrio",8,6
"Syntrophobotulus",11,6
"Thiohalocapsa",7,6
"Youngiibacter",5,6
"Oribacterium",8,5.88888888888889
"Desulfovibrio",4,5.87878787878788
"Macellibacteroides",4,5.875
"Bifidobacterium",7,5.86842105263158
"Christensenella",5,5.86666666666667
"Shigella",6,5.86666666666667
"Fretibacterium",3,5.85714285714286
"Oribacterium",5,5.85714285714286
"Robinsoniella",3,5.80952380952381
"Succinispira",5,5.8
"Prevotella",11,5.77647058823529
"Acetobacter",7,5.75
"Terrisporobacter",7,5.75
"Pseudobutyrivibrio",7,5.70588235294118
"Faecalicoccus",4,5.66666666666667
"Lactococcus",7,5.66666666666667
"Mucinivorans",4,5.66666666666667
"Mucinivorans",6,5.66666666666667
"Oxobacter",6,5.66666666666667
"Robinsoniella",8,5.66666666666667
"Mahella",4,5.625
"Cellulosilyticum",6,5.6
"Coprobacter",3,5.57142857142857
"Salmonella",3,5.57142857142857
"Gabonibacter",4,5.55555555555556
"Streptococcus",5,5.54705882352941
"Eggerthella",4,5.54347826086957
