"genus","gender"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Flavobacterium","Male"
"Formosa","Male"
"Formosa","Male"
"Gillisia","Male"
"Gillisia","Male"
"Gillisia","Male"
"Gillisia","Male"
"Gillisia","Male"
"Gillisia","Male"
"Gillisia","Male"
"Gillisia","Male"
"Gillisia","Female"
"Gillisia","Male"
"Gillisia","Male"
"Gillisia","Male"
"Gramella","Male"
"Gramella","Male"
"Gramella","Male"
"Gramella","Male"
"Gramella","Male"
"Gramella","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Lutibacter","Male"
"Mangrovimonas","Male"
"Mangrovimonas","Male"
"Mangrovimonas","Male"
"Mangrovimonas","Male"
"Mangrovimonas","Male"
"Mangrovimonas","Male"
"Mangrovimonas","Male"
"Mangrovimonas","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Riemerella","Male"
"Tamlana","Male"
"Tamlana","Male"
"Tamlana","Male"
"Tamlana","Male"
"Tamlana","Male"
"Tamlana","Male"
"Tamlana","Male"
"Tamlana","Male"
"Tamlana","Male"
"Tamlana","Male"
"Tamlana","Female"
"Tamlana","Male"
"Tamlana","Male"
"Tamlana","Male"
"Tamlana","Male"
"Mucilaginibacter","Female"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Female"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Female"
"Mucilaginibacter","Male"
"Mucilaginibacter","Female"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Mucilaginibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Olivibacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Female"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Female"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Female"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Female"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pedobacter","Male"
"Pseudopedobacter","Male"
"Pseudopedobacter","Male"
"Pseudopedobacter","Male"
"Pseudopedobacter","Male"
"Pseudopedobacter","Male"
"Pseudopedobacter","Male"
"Pseudopedobacter","Male"
"Pseudopedobacter","Male"
"Sphingobacterium","Female"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Female"
"Sphingobacterium","Male"
"Sphingobacterium","Female"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Sphingobacterium","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Salinibacter","Male"
"Candidatus Entotheonella","Female"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Female"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Candidatus Entotheonella","Male"
"Parachlamydia","Female"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Parachlamydia","Male"
"Chlorobium","Female"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Female"
"Chlorobium","Male"
"Chlorobium","Male"
"Chlorobium","Male"
"Pelodictyon","Female"
"Pelodictyon","Female"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Female"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Pelodictyon","Male"
"Ktedonobacter","Male"
"Ktedonobacter","Male"
"Ktedonobacter","Male"
"Ktedonobacter","Male"
"Ktedonobacter","Male"
"Ktedonobacter","Male"
"Ktedonobacter","Male"
"Ktedonobacter","Male"
"Ktedonobacter","Male"
"Ktedonobacter","Male"
"Ktedonobacter","Male"
"Ktedonobacter","Male"
"Ktedonobacter","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Female"
"Kouleothrix","Male"
"Kouleothrix","Female"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Kouleothrix","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Microcystis","Male"
"Denitrovibrio","Male"
"Denitrovibrio","Male"
"Denitrovibrio","Male"
"Denitrovibrio","Male"
"Denitrovibrio","Male"
"Denitrovibrio","Male"
"Denitrovibrio","Male"
"Denitrovibrio","Male"
"Denitrovibrio","Male"
"Denitrovibrio","Male"
"Denitrovibrio","Male"
"Denitrovibrio","Male"
"Dictyoglomus","Male"
"Dictyoglomus","Male"
"Dictyoglomus","Male"
"Dictyoglomus","Male"
"Dictyoglomus","Male"
"Alicyclobacillus","Female"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Alicyclobacillus","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Kyrpidia","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Tumebacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Amphibacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Female"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Anoxybacillus","Male"
"Bacillus","Female"
"Bacillus","Female"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Female"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Female"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Female"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Female"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Female"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Female"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Bacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Lysinibacillus","Male"
"Ornithinibacillus","Male"
"Ornithinibacillus","Male"
"Ornithinibacillus","Male"
"Ornithinibacillus","Male"
"Ornithinibacillus","Male"
"Ornithinibacillus","Male"
"Ornithinibacillus","Female"
"Ornithinibacillus","Male"
"Ornithinibacillus","Male"
"Ornithinibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Female"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Pontibacillus","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brochothrix","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
"Brevibacillus","Male"
